iter,ID,ID-SO,GT_ID,GT ,#F,#RES,#M,RC,PR,F3,OUT
7,M3,,136,"['act4', 'ki1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,137,"['act4', 'ki1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,138,"['act4', 'ki1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,139,"['act4', 'bi1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,140,"['act4', 'bi1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,141,"['act4', 'bi1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,142,"['act4', 'ki2']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,143,"['act4', 'ki2']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,144,"['act4', 'ki2']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,145,"['act4', 'bi2']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,146,"['act4', 'bi2']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,147,"['act4', 'bi2']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,148,"['act4', 'ki3']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,149,"['act4', 'ki3']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,150,"['act4', 'ki3']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,151,"['act4', 'bi3']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,152,"['act4', 'bi3']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,153,"['act4', 'bi3']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,154,"['act4', 'ki4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,155,"['act4', 'ki4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,156,"['act4', 'ki4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,157,"['act4', 'bi4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,158,"['act4', 'bi4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,159,"['act4', 'bi4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,163,"['act4', 'lr']",2,2,1,0.5,0.5,0.5,"['lr', 'epochs']"
7,M3,,165,"['act4', 'batch_size']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,166,"['act4', 'batch_size']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,167,"['act4', 'batch_size']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,168,"['act4', 'batch_size']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,170,"['act4', 'epochs']",2,2,1,0.5,0.5,0.5,"['lr', 'epochs']"
7,M3,,171,"['act4', 'epochs']",2,2,1,0.5,0.5,0.5,"['lr', 'epochs']"
7,M3,,178,"['act4', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,184,"['act4', 'layer1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,185,"['act4', 'layer1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,186,"['act4', 'unit1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,187,"['act4', 'unit1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,189,"['act1', 'act4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,194,"['act3', 'act4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,195,"['act3', 'act4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,197,"['act4', 'ki1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,198,"['act4', 'ki1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,199,"['act4', 'ki1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,200,"['act4', 'bi1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,201,"['act4', 'bi1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,202,"['act4', 'bi1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,203,"['act4', 'ki2']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,204,"['act4', 'ki2']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,205,"['act4', 'ki2']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,206,"['act4', 'bi2']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,207,"['act4', 'bi2']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,208,"['act4', 'bi2']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,209,"['act4', 'ki3']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,210,"['act4', 'ki3']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,211,"['act4', 'ki3']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,212,"['act4', 'bi3']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,213,"['act4', 'bi3']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,214,"['act4', 'bi3']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,215,"['act4', 'ki4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,216,"['act4', 'ki4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,217,"['act4', 'ki4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,218,"['act4', 'bi4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,219,"['act4', 'bi4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,220,"['act4', 'bi4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,226,"['act4', 'batch_size']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,227,"['act4', 'batch_size']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,228,"['act4', 'batch_size']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,229,"['act4', 'batch_size']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,230,"['act4', 'batch_size']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,231,"['act4', 'epochs']",2,2,1,0.5,0.5,0.5,"['lr', 'epochs']"
7,M3,,239,"['act4', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,242,"['act4', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,243,"['act4', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,244,"['act4', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,245,"['act4', 'layer1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,246,"['act4', 'layer1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,247,"['act4', 'unit1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,248,"['act4', 'unit1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,258,"['act4', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,265,"['ki2', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,277,"['ki4', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,279,"['ki4', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,281,"['bi4', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,282,"['bi4', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,286,"['loss', 'lr']",2,2,1,0.5,0.5,0.5,"['lr', 'epochs']"
7,M3,,288,"['batch_size', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,289,"['batch_size', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,290,"['batch_size', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,293,"['epochs', 'loss']",2,2,1,0.5,0.5,0.5,"['lr', 'epochs']"
7,M3,,296,"['layer1', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,305,"['act3', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,309,"['ki1', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,310,"['ki1', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,311,"['ki1', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,312,"['bi1', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,313,"['bi1', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,314,"['bi1', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,315,"['ki2', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,316,"['ki2', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,317,"['ki2', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,318,"['bi2', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,320,"['bi2', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,321,"['ki3', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,322,"['ki3', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,323,"['ki3', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,324,"['bi3', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,325,"['bi3', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,326,"['bi3', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,327,"['ki4', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,328,"['ki4', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,329,"['ki4', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,330,"['bi4', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,331,"['bi4', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,332,"['bi4', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,336,"['loss', 'lr']",2,2,1,0.5,0.5,0.5,"['lr', 'epochs']"
7,M3,,338,"['batch_size', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,339,"['batch_size', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,340,"['batch_size', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,341,"['batch_size', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,343,"['epochs', 'loss']",2,2,1,0.5,0.5,0.5,"['lr', 'epochs']"
7,M3,,344,"['epochs', 'loss']",2,2,1,0.5,0.5,0.5,"['lr', 'epochs']"
7,M3,,345,"['layer1', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,346,"['layer1', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,347,"['loss', 'unit1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,348,"['loss', 'unit1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,R6,,7,['ki1'],1,2,0,0.0,0.0,0,"['ki1 ', 'epochs']"
7,R6,,8,['ki1'],1,2,0,0.0,0.0,0,"['ki1 ', 'epochs']"
7,R6,,46,"['act1', 'ki1']",2,2,0,0.0,0.0,0,"['ki1 ', 'epochs']"
7,R6,,50,"['act2', 'ki1']",2,2,0,0.0,0.0,0,"['ki1 ', 'epochs']"
7,R6,,58,"['bi2', 'ki1']",2,2,0,0.0,0.0,0,"['ki1 ', 'epochs']"
7,R6,,81,"['ki1', 'loss']",2,2,0,0.0,0.0,0,"['ki1 ', 'epochs']"
7,R6,,75,"['ki1', 'loss']",2,2,0,0.0,0.0,0,"['ki1 ', 'epochs']"
7,R6,,85,"['ki1', 'unit1']",2,2,0,0.0,0.0,0,"['ki1 ', 'epochs']"
7,R6,,49,"['act2', 'ki1']",2,2,0,0.0,0.0,0,"['ki1 ', 'epochs']"
7,R6,,66,"['batch_size', 'ki1']",2,2,0,0.0,0.0,0,"['ki1 ', 'epochs']"
7,R6,,90,"['act2', 'ki1']",2,2,0,0.0,0.0,0,"['ki1 ', 'epochs']"
7,R6,,92,"['bi1', 'ki1']",2,2,0,0.0,0.0,0,"['ki1 ', 'epochs']"
7,R6,,93,"['bi1', 'ki1']",2,2,0,0.0,0.0,0,"['ki1 ', 'epochs']"
7,R6,,95,"['ki1', 'ki2']",2,2,0,0.0,0.0,0,"['ki1 ', 'epochs']"
7,R6,,97,"['ki1', 'ki2']",2,2,0,0.0,0.0,0,"['ki1 ', 'epochs']"
7,R6,,109,"['batch_size', 'ki1']",2,2,0,0.0,0.0,0,"['ki1 ', 'epochs']"
7,R6,,124,"['ki1', 'loss']",2,2,0,0.0,0.0,0,"['ki1 ', 'epochs']"
7,R6,,126,"['ki1', 'unit1']",2,2,0,0.0,0.0,0,"['ki1 ', 'epochs']"
7,R6,,122,"['ki1', 'loss']",2,2,0,0.0,0.0,0,"['ki1 ', 'epochs']"
7,R6,,107,"['batch_size', 'ki1']",2,2,0,0.0,0.0,0,"['ki1 ', 'epochs']"
7,R5,,80,['loss'],1,3,0,0.0,0.0,0,"['epochs', 'optimizer', 'batch_size']"
7,R5,,66,['batch_size'],1,3,1,1.0,0.33,0.83,"['epochs', 'optimizer', 'batch_size']"
7,R5,,74,['loss'],1,3,0,0.0,0.0,0,"['epochs', 'optimizer', 'batch_size']"
7,R5,,84,['unit1'],1,3,0,0.0,0.0,0,"['epochs', 'optimizer', 'batch_size']"
7,R5,,57,['ki2'],1,3,0,0.0,0.0,0,"['epochs', 'optimizer', 'batch_size']"
7,R5,,103,"['lr', 'optimizer']",2,3,1,0.5,0.33,0.48,"['epochs', 'optimizer', 'batch_size']"
7,R5,,110,"['epochs', 'optimizer']",2,3,2,1.0,0.67,0.95,"['epochs', 'optimizer', 'batch_size']"
7,R5,,124,"['optimizer', 'unit1']",2,3,1,0.5,0.33,0.48,"['epochs', 'optimizer', 'batch_size']"
7,R5,,247,"['ki1', 'loss']",2,3,0,0.0,0.0,0,"['epochs', 'optimizer', 'batch_size']"
7,R5,,248,"['bi1', 'loss']",2,3,0,0.0,0.0,0,"['epochs', 'optimizer', 'batch_size']"
7,R5,,251,"['ki2', 'loss']",2,3,0,0.0,0.0,0,"['epochs', 'optimizer', 'batch_size']"
7,R5,,254,"['bi2', 'loss']",2,3,0,0.0,0.0,0,"['epochs', 'optimizer', 'batch_size']"
7,R5,,259,"['batch_size', 'loss']",2,3,1,0.5,0.33,0.48,"['epochs', 'optimizer', 'batch_size']"
7,R5,,260,"['batch_size', 'loss']",2,3,1,0.5,0.33,0.48,"['epochs', 'optimizer', 'batch_size']"
7,R5,,264,"['epochs', 'loss']",2,3,1,0.5,0.33,0.48,"['epochs', 'optimizer', 'batch_size']"
7,R5,,266,"['loss', 'unit1']",2,3,0,0.0,0.0,0,"['epochs', 'optimizer', 'batch_size']"
7,R5,,267,"['loss', 'unit1']",2,3,0,0.0,0.0,0,"['epochs', 'optimizer', 'batch_size']"
7,R5,,250,"['bi1', 'loss']",2,3,0,0.0,0.0,0,"['epochs', 'optimizer', 'batch_size']"
7,R5,,252,"['ki2', 'loss']",2,3,0,0.0,0.0,0,"['epochs', 'optimizer', 'batch_size']"
7,R7,,37,['loss'],1,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,38,['loss'],1,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,7,['act2'],1,2,1,1.0,0.5,0.91,"['act2', 'epochs']"
7,R7,,36,['loss'],1,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,6,['act2'],1,2,1,1.0,0.5,0.91,"['act2', 'epochs']"
7,R7,,46,"['act1', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,53,"['ki1', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,54,"['ki1', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,55,"['ki1', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,56,"['bi1', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,57,"['bi1', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,58,"['bi1', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,59,"['ki2', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,60,"['ki2', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,61,"['ki2', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,62,"['bi2', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,66,"['loss', 'optimizer']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,70,"['batch_size', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,72,"['batch_size', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,75,"['epochs', 'loss']",2,2,1,0.5,0.5,0.5,"['act2', 'epochs']"
7,R7,,77,"['loss', 'unit1']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,78,"['loss', 'unit1']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,63,"['bi2', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,64,"['bi2', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,71,"['batch_size', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,80,"['act1', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,87,"['ki1', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,90,"['bi1', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,91,"['bi1', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,92,"['ki2', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,93,"['ki2', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,94,"['ki2', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,95,"['bi2', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,96,"['bi2', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,99,"['loss', 'optimizer']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,111,"['loss', 'unit1']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,106,"['batch_size', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,R7,,104,"['batch_size', 'loss']",2,2,0,0.0,0.0,0,"['act2', 'epochs']"
7,M2,,13,['ki1'],1,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,14,['ki1'],1,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,15,['ki1'],1,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,16,['bi1'],1,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,17,['bi1'],1,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,66,"['act1', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,67,"['act1', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,71,"['act3', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,72,"['act3', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,75,"['act4', 'ki1']",2,3,1,0.5,0.33,0.48,"['act4', 'lr', 'epochs']"
7,M2,,76,"['act4', 'ki1']",2,3,1,0.5,0.33,0.48,"['act4', 'lr', 'epochs']"
7,M2,,77,"['bi1', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,78,"['bi1', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,79,"['bi1', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,80,"['ki1', 'ki2']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,81,"['ki1', 'ki2']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,82,"['ki1', 'ki2']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,83,"['bi2', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,84,"['bi2', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,85,"['bi2', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,86,"['ki1', 'ki3']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,87,"['ki1', 'ki3']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,88,"['ki1', 'ki3']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,89,"['bi3', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,90,"['bi3', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,91,"['bi3', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,92,"['ki1', 'ki4']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,93,"['ki1', 'ki4']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,94,"['ki1', 'ki4']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,95,"['bi4', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,96,"['bi4', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,97,"['bi4', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,102,"['ki1', 'lr']",2,3,1,0.5,0.33,0.48,"['act4', 'lr', 'epochs']"
7,M2,,104,"['batch_size', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,105,"['batch_size', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,106,"['batch_size', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,107,"['batch_size', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,109,"['epochs', 'ki1']",2,3,1,0.5,0.33,0.48,"['act4', 'lr', 'epochs']"
7,M2,,110,"['ki1', 'loss']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,114,"['ki1', 'loss']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,119,"['ki1', 'loss']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,120,"['ki1', 'loss']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,121,"['ki1', 'loss']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,122,"['ki1', 'layer1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,123,"['ki1', 'layer1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,125,"['ki1', 'unit1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,108,"['epochs', 'ki1']",2,3,1,0.5,0.33,0.48,"['act4', 'lr', 'epochs']"
7,M2,,124,"['ki1', 'unit1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,127,"['act1', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,128,"['act1', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,132,"['act3', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,133,"['act3', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,136,"['act4', 'ki1']",2,3,1,0.5,0.33,0.48,"['act4', 'lr', 'epochs']"
7,M2,,137,"['act4', 'ki1']",2,3,1,0.5,0.33,0.48,"['act4', 'lr', 'epochs']"
7,M2,,138,"['bi1', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,139,"['bi1', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,140,"['bi1', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,141,"['ki1', 'ki2']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,142,"['ki1', 'ki2']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,143,"['ki1', 'ki2']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,144,"['bi2', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,145,"['bi2', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,146,"['bi2', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,147,"['ki1', 'ki3']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,148,"['ki1', 'ki3']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,149,"['ki1', 'ki3']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,150,"['bi3', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,151,"['bi3', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,152,"['bi3', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,153,"['ki1', 'ki4']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
7,M2,,154,"['ki1', 'ki4']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
